"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","habitat","institutionID","nomenclaturalCode","locality","collectionCode","gbifID","occurrenceID","catalogNumber","verbatimElevation","higherClassification","name","gadm","modified","institutionCode","individualCount","elevation","stateProvince","higherGeography","datasetName","collectionID","identifiedBy","preparations","fieldNotes","fieldNumber","verbatimLocality","elevationAccuracy","references","verbatimEventDate","language","type","occurrenceRemarks","otherCatalogNumbers","coordinateUncertaintyInMeters","island","http...unknown.org.recordID","georeferenceRemarks","taxonID","rights","identificationRemarks","dateIdentified","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","identificationID","recordedByIDs.type","recordedByIDs.value","waterBody","county","islandGroup","dynamicProperties","disposition","distanceFromCentroidInMeters","locationRemarks","typeStatus","municipality","georeferencedBy","associatedTaxa","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","georeferenceProtocol","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","media_url"
"1319601966","Decaspermum fruticosum J.R.Forst. & G.Forst.",-7.9167,147.167,"ccm,gass84,rdativ,rdatm,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:23.828+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1966,NA,NA,"1966",NA,NA,"2024-08-02T12:39:23.828+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/36a236c47-2789-418c-9ee9-36d5770a5f9b","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. Streimann & A. Kairo","WGS84","Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","NORTH_AMERICA",NA,"NGF 26103","http://n2t.net/ark:/65665/36a236c47-2789-418c-9ee9-36d5770a5f9b","Klinkii and Castanopsis dominated forest","urn:lsid:biocol.org:col:15463",NA,"Koneipa, Kapoba","US","1319601966","http://n2t.net/ark:/65665/36a236c47-2789-418c-9ee9-36d5770a5f9b","US 3310492",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2021-10-27T08:15:00.000+00:00","US",1,762,"Morobe","Asia-Tropical, Papua New Guinea, Morobe, New Guinea Group, New Guinea","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"06 Jan 1966 or 01 Jun 1966",NA,NA,NA,NA,NA,"New Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Guinea Group",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3b207626b-f67a-47a3-87b6-7846cc56a3f0"
"2236015473","Decaspermum fruticosum J.R.Forst. & G.Forst.",1.42,110.17,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:27.869+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1963,7,14,"1963-07-14",195,195,"2024-08-02T12:41:27.869+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/39d02e30c-38d3-4972-b29f-730d08011e43","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"C. Wee-Lek","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","NORTH_AMERICA",NA,"CWL 552","http://n2t.net/ark:/65665/39d02e30c-38d3-4972-b29f-730d08011e43",NA,"urn:lsid:biocol.org:col:15463",NA,"Bau District; Seburan.","US","2236015473","http://n2t.net/ark:/65665/39d02e30c-38d3-4972-b29f-730d08011e43","US 3131816",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2019-02-04T13:08:00.000+00:00","US",1,213,"Sarawak","Asia-Tropical, Malaysia, Sarawak","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m32cb6e930-d6f8-493a-9911-d82233b83dd7"
"1424067156","Decaspermum fruticosum J.R.Forst. & G.Forst.",1.416667,110.166667,"cdc,cdround,cudc,cuiv,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:35.977+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1963,7,14,"1963-07-14",195,195,"2024-08-01T12:21:35.977+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:JBRJ:RB:305916","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",TRUE,"Chew Wee-lek","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","LATIN_AMERICA","Rio de Janeiro Botanical Garden","CWL.552","urn:catalog:JBRJ:RB:305916",NA,"04.936.616/0001-20",NA,"Flora of Sarawak. Bau District: Seburan.","RB","1424067156","urn:catalog:JBRJ:RB:305916","RB00305916",NA,NA,"Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2017-10-19T06:32:01.000+00:00","JBRJ",NA,213,NA,NA,"RB - Rio de Janeiro Botanical Garden Herbarium Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shurb; mdi-ribs & ends of twigs  with silky hairs; petal cream; steamens pink; all plants flower together. On limestone","RB 196311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indeterminado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/30/59/16/00305916.jpg"
"3949992312","Decaspermum fruticosum J.R.Forst. & G.Forst.",-16.828389,-151.450938,"cdc,colmafu,inmafu","9781ce05-2379-4a10-ab3b-c91346510df8","55807027-6d78-46bd-b2cb-301295ee35aa",NA,"cb27a4ab-3360-4cf5-b5de-48a06a9c47ae","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T15:23:49.790+00:00","2024-08-01T15:51:22.349+00:00",259,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1962,7,4,"1962-07-04",185,185,"2024-08-01T15:51:22.349+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"5574712","none","none","f0478ac0-217e-47a7-b264-24e59dcf19cc","a4814c88-fc5d-4f61-a896-5f342c9c2654",FALSE,"Sherwin Carlquist","WGS84","Magnoliopsida","PF","none","none","OCEANIA","French Polynesia","NORTH_AMERICA",NA,"673","5574712","On windswept ridges in grassy swales.",NA,NA,"Eastern Temehani Plateau. Raiatea. Society Islands.","VascularPlants","3949992312","dd8eb72c-31ad-48d9-a8ba-6712f694dac9","RSA0459341",NA,"Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Myrtales|Myrtaceae|Decaspermum","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2023-08-01T11:26:00.000+00:00","RSA",NA,NA,NA,NA,NA,"3818e1d3-b6a4-11e8-b408-001a64db2964","L. Paulerson","herbarium sheet",NA,NA,NA,NA,"https://cch2.org/portal/collections/individual/index.php?occid=5574712","July 4, 1962",NA,NA,"Forming small shrubs.","RSA accession: 164678",6500,NA,"dd8eb72c-31ad-48d9-a8ba-6712f694dac9","On Raiatea, there is a ""Plateau de Temehani"" and a ""Mont Temehani,"" but only the latter reaches an elevation of 3000'. Placed point at 3000' near summit of Mt. Temehani; uncertainty radius extends to Plateau de Temehani due to ambiguous locality.","17000","http://creativecommons.org/licenses/by-nc/4.0/",NA,"1997-03-21T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sara Dave; 2023-07-06","Bidens, Alyxia, Weinmannia, Metrosideros, Pandanus, Apetahia","sarad622","Mapcarta, Google Earth, GEOLocate",NA,NA,NA,NA,NA,"https://cch2.org/imglib/cch2/RSA_VascularPlants/RSA0459/RSA0459341_lg.jpg"
"2514345672","Decaspermum fruticosum J.R.Forst. & G.Forst.",-17.08333,147.61667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:18.806+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE",NA,1953,11,NA,"1953-11-01/1953-11-30",305,334,"2024-07-18T23:54:18.806+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505111@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Volck EH; White KJ","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","Volck, EH; White, KJ s.n.","L.2505111@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Queensland. Cook district. Juara Creek, Danbulla.","Botany","2514345672","https://data.biodiversitydata.nl/naturalis/specimen/L.2505111","L.2505111",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.","none",NA,NA,NA,NA,"Queensland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505111/format/large"
"2514445612","Decaspermum fruticosum J.R.Forst. & G.Forst.",-24.96667,152.2,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.102+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","OCEANIA",1948,10,26,"1948-10-26",300,300,"2024-07-18T23:54:21.102+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2505112@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Smith LS","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","Smith, LS 4142","L.2505112@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Queensland. Wide Bay District. Bingera.","Botany","2514445612","https://data.biodiversitydata.nl/naturalis/specimen/L.2505112","L.2505112",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Queensland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505112/format/large"
"2235778056","Decaspermum fruticosum J.R.Forst. & G.Forst.",19.17,121.25,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:41.916+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1935,NA,NA,"1935-10-31/1935-11-05",304,309,"2024-08-02T12:38:41.916+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/31916fb51-fc19-43d5-b82f-af1867e52e23","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. H. Bartlett","WGS84","Magnoliopsida","PH","none","none","ASIA","Philippines","NORTH_AMERICA",NA,"15096","http://n2t.net/ark:/65665/31916fb51-fc19-43d5-b82f-af1867e52e23",NA,"urn:lsid:biocol.org:col:15463",NA,"The Philippine Islands, Dalupiri Island, Babuyan Group.","US","2235778056","http://n2t.net/ark:/65665/31916fb51-fc19-43d5-b82f-af1867e52e23","US 3544027",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.","none","2019-02-04T13:16:00.000+00:00","US",1,NA,NA,"Asia-Tropical, Philippines","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m379c8ed83-fd34-4813-b1a5-a1d1f848e785"
"2235823318","Decaspermum fruticosum J.R.Forst. & G.Forst.",19.17,121.25,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:56.046+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1935,NA,NA,"1935-10-31/1935-11-05",304,309,"2024-08-02T12:38:56.046+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/33234ba23-dc6c-4d78-8138-88521718ad14","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"H. H. Bartlett","WGS84","Magnoliopsida","PH","none","none","ASIA","Philippines","NORTH_AMERICA",NA,"15041","http://n2t.net/ark:/65665/33234ba23-dc6c-4d78-8138-88521718ad14",NA,"urn:lsid:biocol.org:col:15463",NA,"The Philippine Islands, Dalupiri Island, Babuyan Group.","US","2235823318","http://n2t.net/ark:/65665/33234ba23-dc6c-4d78-8138-88521718ad14","US 3532741",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","Decaspermum fruticosum J.R.Forst. & G.Forst.","none","2019-02-04T13:19:00.000+00:00","US",1,NA,NA,"Asia-Tropical, Philippines","NMNH Extant Biology","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m33d0ed4f4-7642-44a8-b9ac-dc34caa23c01"
"4850326468","Decaspermum fruticosum J.R.Forst. & G.Forst.",24.781857,112.371196,"cdc,ambinst","808d54a7-9884-4b1c-8112-39522fe004d4","b81636e9-2a0d-4020-a7a7-6e13f2721db1",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T13:46:55.595+00:00","2024-08-01T13:47:45.390+00:00",17,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1932,NA,NA,"1932",NA,NA,"2024-08-01T13:47:45.390+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"31256933","none","none",NA,NA,FALSE,"Tsui, T.M.","WGS84","Magnoliopsida","CN","none","none","ASIA","China","NORTH_AMERICA",NA,"581","31256933",NA,NA,NA,"Yang Shan and vicinity, South of Linchow (Yang Shan District)",NA,"4850326468","eae2220b-ad4f-425c-a5b6-385f44aed160","000308801",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Decaspermum","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,"2024-06-14T18:40:23.000+00:00","MU",NA,NA,"Guangdong",NA,NA,"b017884a-c5d7-11e4-b6af-00163e00498d",NA,NA,NA,NA,NA,NA,"https://midwestherbaria.org/portal/collections/individual/index.php?occid=31256933","July-Sept. 1932","Mandarin/English",NA,"woody; erect; ht. 5 ft., diam. 1 in.; fruit green","MU-55434",4000,NA,"eae2220b-ad4f-425c-a5b6-385f44aed160","I placed the point at the town of Lianzhou located within the Yangshan District, with the uncertainty radius encompassing the town and surrounding area up to ca. 4000 meters. AH; Georeferenced 11/29/2023","110145","http://creativecommons.org/publicdomain/zero/1.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alexander Henrie",NA,"gehrindm","GEOLocate, Google Earth",NA,"All-Asia; Georeferencing Best Practices (2020).",NA,NA,NA,"https://midwestherbaria.org/imglib/seinet/midwest/MU/000308/000308801.jpg"
"2515357599","Decaspermum fruticosum J.R.Forst. & G.Forst.",15.98333,107.98333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.266+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1927,NA,NA,"1927-01-01/1927-12-31",1,365,"2024-07-18T23:54:58.266+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1438521@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Clemens J; Clemens MS","WGS84","Magnoliopsida","VN","none","none","ASIA","Viet Nam","EUROPE","Naturalis Biodiversity Center","Clemens, J; Clemens, MS 3997","U.1438521@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Mount Bani is in the main coast range c. 25 kilometers from Tourane.","Botany","2515357599","https://data.biodiversitydata.nl/naturalis/specimen/U.1438521","U.1438521",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Annam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U  0073862",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1438521/format/large"
"2517233789","Decaspermum fruticosum J.R.Forst. & G.Forst.",-6.58528,106.6325,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:26.168+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1924,2,10,"1924-02-10",41,41,"2024-07-18T23:56:26.168+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1438525@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Bakhuizen van den Brink Jr RC","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Bakhuizen van den Brink Jr, RC 3176","U.1438525@BRAHMS","Forest","Naturalis Biodiversity Center","ICN","Leuwilang","Botany","2517233789","https://data.biodiversitydata.nl/naturalis/specimen/U.1438525","U.1438525","250.0 m","Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Java",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U  0073865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1438525/format/large"
"2517193783","Decaspermum fruticosum J.R.Forst. & G.Forst.",-7.51667,109.28333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.305+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180140,6,7707728,220,690,5014,3031146,3180140,3180140,"Decaspermum fruticosum J.R.Forst. & G.Forst.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum fruticosum","Decaspermum","fruticosum","SPECIES","ACCEPTED","NE","ASIA",1897,1,23,"1897-01-23",23,23,"2024-07-18T23:54:58.305+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1438524@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,"Koorders SH","WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Koorders, SH 26952 ß","U.1438524@BRAHMS",NA,"Naturalis Biodiversity Center","ICN","Java,Banjoemas","Botany","2517193783","https://data.biodiversitydata.nl/naturalis/specimen/U.1438524","U.1438524",NA,"Plantae|Myrtales|Myrtaceae","Decaspermum fruticosum J.R.Forst. & G.Forst.",NA,NA,NA,NA,NA,"Java",NA,NA,NA,"Steenis CGGJ van",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"U  0073864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1438524/format/large"
